#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_Earth                X_Ju                Y_Ju                Z_Ju           R_Jupiter
0.00000           -0.991400           -0.169940         0.000198187             1.00586             3.55378             3.47587          -0.0939615             4.97191
0.0500000           -0.897492           -0.467782         0.000216594             1.01208             3.45437             3.57942          -0.0927520             4.97529
0.100000           -0.718776           -0.721521         0.000282466             1.01845             3.35220             3.68009          -0.0914434             4.97882
0.150000           -0.473356           -0.908422         0.000404562             1.02435             3.24734             3.77783          -0.0900276             4.98250
0.200000           -0.184727            -1.01256         0.000567992             1.02927             3.13990             3.87255          -0.0885197             4.98632
0.250000            0.120557            -1.02571         0.000752878             1.03277             3.02995             3.96418          -0.0869393             4.99028
0.300000            0.415149           -0.947608         0.000936613             1.03456             2.91760             4.05267          -0.0853084             4.99438
0.350000            0.673006           -0.785625          0.00109626             1.03448             2.80294             4.13795          -0.0836490             4.99861
0.400000            0.871270           -0.554099          0.00121091             1.03254             2.68606             4.21996          -0.0819813             5.00297
0.450000            0.991951           -0.273276          0.00126392             1.02891             2.56707             4.29865          -0.0803213             5.00746
0.500000             1.02339           0.0320736          0.00124486             1.02389             2.44606             4.37395          -0.0786790             5.01207
0.550000            0.961423            0.334420          0.00115110             1.01793             2.32313             4.44583          -0.0770574             5.01680
0.600000            0.810221            0.605631         0.000988744             1.01156             2.19838             4.51423          -0.0754514             5.02164
0.650000            0.582439            0.819482         0.000772738             1.00538             2.07192             4.57911          -0.0738476             5.02659
0.700000            0.298636            0.954354         0.000525787            0.999988             1.94385             4.64044          -0.0722258             5.03164
0.750000          -0.0143132            0.995818         0.000276051            0.995921             1.81428             4.69817          -0.0705610             5.03680
0.800000           -0.325786            0.938662         5.36239E-05            0.993591             1.68330             4.75227          -0.0688268             5.04205
0.850000           -0.604742            0.787910        -0.000113714            0.993235             1.55103             4.80271          -0.0669990             5.04740
0.900000           -0.823329            0.558500        -0.000204739            0.994884             1.41757             4.84947          -0.0650600             5.05283
0.950000           -0.960141            0.273580        -0.000208144            0.998357             1.28302             4.89252          -0.0630015             5.05834
1.00000            -1.00256          -0.0382987        -0.000124297             1.00329             1.14749             4.93183          -0.0608260             5.06393
1.05000           -0.947812           -0.346542         3.49158E-05             1.00918             1.01110             4.96740          -0.0585465             5.06960
1.10000           -0.802752           -0.621857         0.000247987             1.01544            0.873933             4.99921          -0.0561849             5.07533
1.15000           -0.582559           -0.839075         0.000486921             1.02148            0.736109             5.02724          -0.0537688             5.08113
1.20000           -0.308763           -0.979221         0.000720938             1.02675            0.597732             5.05149          -0.0513282             5.08699
1.25000         -0.00695970            -1.03075         0.000920165             1.03077            0.458907             5.07195          -0.0488917             5.09291
1.30000            0.295507           -0.990041          0.00105891             1.03320            0.319739             5.08863          -0.0464841             5.09887
1.35000            0.571734           -0.861358          0.00111827             1.03384            0.180332             5.10151          -0.0441237             5.10489
1.40000            0.797246           -0.656280          0.00108809             1.03262           0.0407920             5.11061          -0.0418206             5.11095
1.45000            0.951780           -0.392812         0.000968020             1.02965          -0.0987785             5.11594          -0.0395756             5.11704
1.50000             1.02086          -0.0941305         0.000767905             1.02519           -0.238276             5.11749          -0.0373803             5.12317
1.55000            0.997107            0.213040         0.000507195             1.01961           -0.377599             5.11529          -0.0352174             5.12933
1.60000            0.881238            0.500443         0.000213406             1.01342           -0.516646             5.10935          -0.0330625             5.13551
1.65000            0.682509            0.740685        -8.05041E-05             1.00719           -0.655316             5.09968          -0.0308864             5.14171
1.70000            0.418458            0.909904        -0.000339794             1.00152           -0.793511             5.08631          -0.0286584             5.14792
1.75000            0.113716            0.990451        -0.000532388            0.996957           -0.931132             5.06927          -0.0263507             5.15414
1.80000           -0.202190            0.973200        -0.000633545            0.993982            -1.06808             5.04857          -0.0239427             5.16037
1.85000           -0.497920            0.859021        -0.000629932            0.992895            -1.20426             5.02424          -0.0214244             5.16659
1.90000           -0.743887            0.659005        -0.000522194            0.993809            -1.33959             4.99632          -0.0187988             5.17282
1.95000           -0.915734            0.393297        -0.000325320            0.996620            -1.47395             4.96483          -0.0160822             5.17903
2.00000           -0.997095           0.0886717        -6.66028E-05             1.00103            -1.60727             4.92982          -0.0133019             5.18523
2.05000           -0.981187           -0.224674         0.000218389             1.00658            -1.73945             4.89132          -0.0104926             5.19142
2.10000           -0.871086           -0.516535         0.000490974             1.01272            -1.87041             4.84937         -0.00769143             5.19758
2.15000           -0.678821           -0.759772         0.000714632             1.01885            -2.00004             4.80401         -0.00493331             5.20372
2.20000           -0.423632           -0.932699         0.000859543             1.02440            -2.12828             4.75528         -0.00224656             5.20983
2.25000           -0.129775            -1.02065         0.000905874             1.02887            -2.25504             4.70324         0.000349937             5.21590
2.30000            0.175803            -1.01678         0.000845645             1.03187            -2.38022             4.64793          0.00284835             5.22194
2.35000            0.465725           -0.922212         0.000683247             1.03314            -2.50376             4.58939          0.00525230             5.22794
2.40000            0.714257           -0.745682         0.000434778             1.03257            -2.62556             4.52768          0.00757616             5.23389
2.45000            0.899192           -0.502787         0.000126386             1.03021            -2.74556             4.46286          0.00984341             5.23978
2.50000             1.00352           -0.214870        -0.000208268             1.02626            -2.86368             4.39498           0.0120843             5.24563
2.55000             1.01686           0.0924602        -0.000531310             1.02106            -2.97984             4.32409           0.0143325             5.25142
2.60000            0.936643            0.391202        -0.000804632             1.01506            -3.09396             4.25025           0.0166218             5.25714
2.65000            0.768757            0.653230        -0.000994340             1.00881            -3.20599             4.17353           0.0189816             5.26280
2.70000            0.527624            0.852898         -0.00107530             1.00291            -3.31584             4.09398           0.0214330             5.26839
2.75000            0.235373            0.969771         -0.00103519            0.997927            -3.42346             4.01167           0.0239850             5.27391
2.80000          -0.0799854            0.991150        -0.000877255            0.994372            -3.52877             3.92666           0.0266323             5.27936
2.85000           -0.387341            0.913919        -0.000620975            0.992613            -3.63172             3.83901           0.0293545             5.28472
2.90000           -0.655943            0.745289        -0.000300167            0.992833            -3.73224             3.74880           0.0321182             5.29000
2.95000           -0.858996            0.502159         4.15084E-05            0.995007            -3.83027             3.65609           0.0348817             5.29520
3.00000           -0.976768            0.209125         0.000356860            0.998904            -3.92575             3.56095           0.0376000             5.30031
3.05000           -0.998664           -0.104503         0.000602085             1.00412            -4.01864             3.46345           0.0402320             5.30533
3.10000           -0.924006           -0.408107         0.000742945             1.01012            -4.10886             3.36366           0.0427458             5.31025
3.15000           -0.761541           -0.673020         0.000759141             1.01632            -4.19638             3.26165           0.0451225             5.31507
3.20000           -0.527977           -0.875207         0.000646397             1.02213            -4.28114             3.15750           0.0473583             5.31980
3.25000           -0.245920           -0.997142         0.000416305             1.02702            -4.36310             3.05128           0.0494638             5.32441
3.30000           0.0584314            -1.02890         9.43405E-05             1.03056            -4.44220             2.94306           0.0514623             5.32892
3.35000            0.357583           -0.968533        -0.000283403             1.03243            -4.51840             2.83293           0.0533869             5.33332
3.40000            0.624899           -0.821911        -0.000674275             1.03249            -4.59167             2.72095           0.0552762             5.33760
3.45000            0.836561           -0.602115         -0.00103355             1.03072            -4.66195             2.60720           0.0571703             5.34178
3.50000            0.973334           -0.328465         -0.00131904             1.02726            -4.72922             2.49177           0.0591067             5.34583
3.55000             1.02211          -0.0251833         -0.00149569             1.02242            -4.79343             2.37473           0.0611161             5.34977
3.60000            0.977200            0.280329         -0.00153975             1.01662            -4.85455             2.25615           0.0632183             5.35359
3.65000            0.841226            0.559625         -0.00144237             1.01037            -4.91255             2.13613           0.0654193             5.35728
3.70000            0.625450            0.785720         -0.00121181             1.00426            -4.96740             2.01473           0.0677091             5.36086
3.75000            0.349302            0.935828        -0.000873906            0.998892            -5.01906             1.89205           0.0700617             5.36430
3.80000           0.0389319            0.994031        -0.000470083            0.994793            -5.06752             1.76815           0.0724371             5.36762
3.85000           -0.275253            0.953450        -5.27120E-05            0.992387            -5.11274             1.64313           0.0747854             5.37080
3.90000           -0.561866            0.817450         0.000321822            0.991927            -5.15470             1.51706           0.0770539             5.37386
3.95000           -0.792175            0.599521         0.000601317            0.993462            -5.19339             1.39002           0.0791941             5.37677
4.00000           -0.943475            0.321751         0.000745650            0.996830            -5.22878             1.26210           0.0811692             5.37955
4.05000            -1.00161           0.0121426         0.000732774             1.00168            -5.26085             1.13339           0.0829594             5.38219
4.10000           -0.962210           -0.298727         0.000561663             1.00751            -5.28959             1.00395           0.0845645             5.38469
4.15000           -0.830691           -0.581084         0.000251889             1.01376            -5.31499            0.873879           0.0860030             5.38704
4.20000           -0.621048           -0.808895        -0.000159724             1.01981            -5.33704            0.743257           0.0873095             5.38925
4.25000           -0.353992           -0.962049        -0.000624416             1.02511            -5.35572            0.612166           0.0885288             5.39132
4.30000          -0.0546866            -1.02773         -0.00108772             1.02918            -5.37102            0.480690           0.0897106             5.39324
4.35000            0.249574            -1.00103         -0.00149574             1.03167            -5.38295            0.348911           0.0909038             5.39501
4.40000            0.531575           -0.884978         -0.00180091             1.03236            -5.39150            0.216913           0.0921510             5.39665
4.45000            0.766219           -0.690106         -0.00196682             1.03118            -5.39666           0.0847784           0.0934839             5.39813
4.50000            0.932361           -0.433580         -0.00197210             1.02825            -5.39843          -0.0474091           0.0949204             5.39947
4.55000             1.01444           -0.138024         -0.00181300             1.02379            -5.39682           -0.179567           0.0964618             5.40067
4.60000             1.00390            0.170060         -0.00150460             1.01821            -5.39182           -0.311612           0.0980920             5.40171
4.65000            0.900227            0.462278         -0.00108036             1.01198            -5.38346           -0.443462           0.0997784             5.40261
4.70000            0.711541            0.710734        -0.000589549             1.00570            -5.37172           -0.575035            0.101474             5.40336
4.75000            0.454448            0.890726        -9.24073E-05            0.999958            -5.35662           -0.706248            0.103121             5.40396
4.80000            0.152952            0.983503         0.000346838            0.995325            -5.33817           -0.837019            0.104662             5.40441
4.85000           -0.163657            0.978685         0.000668577            0.992274            -5.31639           -0.967267            0.106040             5.40470
4.90000           -0.463844            0.875884         0.000826706            0.991123            -5.29128            -1.09691            0.107214             5.40484
4.95000           -0.717428            0.685091         0.000796125            0.991995            -5.26286            -1.22587            0.108163             5.40483
5.00000           -0.899144            0.425628         0.000577139            0.994796            -5.23115            -1.35406            0.108887             5.40465
5.05000           -0.991534            0.123817         0.000195692            0.999235            -5.19618            -1.48140            0.109412             5.40433
5.10000           -0.986687           -0.190213        -0.000300610             1.00485            -5.15795            -1.60782            0.109783             5.40385
5.15000           -0.886641           -0.485981        -0.000849698             1.01109            -5.11650            -1.73324            0.110058             5.40322
5.20000           -0.702571           -0.735795         -0.00138387             1.01735            -5.07185            -1.85756            0.110298             5.40244
5.25000           -0.453095           -0.917227         -0.00183859             1.02304            -5.02402            -1.98073            0.110563             5.40151
5.30000           -0.162106            -1.01477         -0.00216004             1.02764            -4.97305            -2.10266            0.110901             5.40043
5.35000            0.143565            -1.02070         -0.00231070             1.03075            -4.91896            -2.22326            0.111345             5.39921
5.40000            0.436413           -0.935283         -0.00227281             1.03209            -4.86178            -2.34248            0.111909             5.39784
5.45000            0.690358           -0.766497         -0.00204980             1.03156            -4.80156            -2.46022            0.112589             5.39633
5.50000            0.882649           -0.529296         -0.00166585             1.02919            -4.73832            -2.57642            0.113359             5.39467
5.55000            0.995575           -0.244559         -0.00116367             1.02517            -4.67210            -2.69100            0.114180             5.39287
5.60000             1.01795           0.0623500        -0.000600733             1.01986            -4.60294            -2.80389            0.114997             5.39092
5.65000            0.946333            0.363415        -4.37007E-05             1.01371            -4.53088            -2.91501            0.115747             5.38884
5.70000            0.785788            0.630227         0.000438580             1.00730            -4.45597            -3.02429            0.116368             5.38660
5.75000            0.550037            0.836595         0.000783327             1.00122            -4.37824            -3.13166            0.116802             5.38423
5.80000            0.260727            0.961334         0.000942443            0.996063            -4.29774            -3.23705            0.117006             5.38170
5.85000          -0.0543246            0.990874         0.000890227            0.992363            -4.21452            -3.34039            0.116957             5.37904
5.90000           -0.363890            0.921233         0.000628594            0.990498            -4.12863            -3.44162            0.116660             5.37624
5.95000           -0.636813            0.758871         0.000188280            0.990664            -4.04012            -3.54065            0.116146             5.37329
6.00000           -0.845684            0.520152        -0.000374725            0.992844            -3.94903            -3.63744            0.115466             5.37021
6.05000           -0.970051            0.229400        -0.000987155            0.996807            -3.85543            -3.73191            0.114690             5.36700
6.10000           -0.998607          -0.0840845         -0.00156932             1.00214            -3.75937            -3.82399            0.113891             5.36365
6.15000           -0.930050           -0.389481         -0.00204661             1.00831            -3.66091            -3.91363            0.113138             5.36018
6.20000           -0.772641           -0.657770         -0.00235945             1.01471            -3.56009            -4.00076            0.112484             5.35659
6.25000           -0.542757           -0.864476         -0.00247032             1.02074            -3.45700            -4.08532            0.111963             5.35287
6.30000           -0.262821           -0.991602         -0.00236719             1.02584            -3.35167            -4.16726            0.111583             5.34904
6.35000           0.0410202            -1.02875         -0.00206363             1.02957            -3.24419            -4.24650            0.111331             5.34509
6.40000            0.341212           -0.973531         -0.00159615             1.03160            -3.13461            -4.32301            0.111171             5.34102
6.45000            0.610951           -0.831403         -0.00101969             1.03174            -3.02300            -4.39671            0.111051             5.33684
6.50000            0.826161           -0.615099        -0.000401524             1.02999            -2.90943            -4.46756            0.110909             5.33255
6.55000            0.967255           -0.343665         0.000185560             1.02649            -2.79396            -4.53549            0.110677             5.32815
6.60000             1.02070          -0.0411598         0.000670820             1.02153            -2.67667            -4.60047            0.110292             5.32364
6.65000            0.980352            0.265045         0.000993325             1.01555            -2.55763            -4.66245            0.109697             5.31901
6.70000            0.848354            0.546374          0.00110950             1.00907            -2.43691            -4.72136            0.108855             5.31428
6.75000            0.635572            0.775553         0.000999642             1.00271            -2.31459            -4.77717            0.107751             5.30945
6.80000            0.361161            0.929376         0.000672339            0.997084            -2.19075            -4.82983            0.106393             5.30452
6.85000           0.0511787            0.991429         0.000165518            0.992750            -2.06545            -4.87929            0.104820             5.29949
6.90000           -0.263861            0.954351        -0.000456844            0.990156            -1.93879            -4.92552            0.103092             5.29436
6.95000           -0.552285            0.821121         -0.00111263            0.989575            -1.81083            -4.96847            0.101288             5.28915
7.00000           -0.784969            0.605010         -0.00171319            0.991068            -1.68167            -5.00811           0.0994878             5.28385
7.05000           -0.938798            0.328073         -0.00217666            0.994474            -1.55139            -5.04440           0.0977683             5.27848
7.10000           -0.999262           0.0184395         -0.00244019            0.999435            -1.42006            -5.07731           0.0961859             5.27303
7.15000           -0.961776           -0.293088         -0.00246879             1.00544            -1.28778            -5.10679           0.0947715             5.26751
7.20000           -0.831637           -0.576480         -0.00225926             1.01191            -1.15462            -5.13283           0.0935262             5.26193
7.25000           -0.622855           -0.805473         -0.00183913             1.01820            -1.02069            -5.15539           0.0924231             5.25627
7.30000           -0.356216           -0.959784         -0.00126162             1.02376           -0.886060            -5.17445           0.0914122             5.25056
7.35000          -0.0569914            -1.02649        -0.000597831             1.02807           -0.750828            -5.18998           0.0904272             5.24479
7.40000            0.247417            -1.00063         7.21266E-05             1.03077           -0.615082            -5.20196           0.0893944             5.23896
7.45000            0.529705           -0.885237         0.000668253             1.03162           -0.478913            -5.21037           0.0882409             5.23308
7.50000            0.764705           -0.690828          0.00111914             1.03054           -0.342416            -5.21519           0.0869024             5.22714
7.55000            0.931211           -0.434588          0.00136949             1.02763           -0.205681            -5.21641           0.0853299             5.22116
7.60000             1.01361           -0.139161          0.00138626             1.02312          -0.0688041            -5.21401           0.0834957             5.21513
7.65000             1.00328            0.168918          0.00116315             1.01740           0.0681208            -5.20798           0.0813969             5.20906
7.70000            0.899655            0.461194         0.000722815             1.01098            0.204998            -5.19832           0.0790574             5.20296
7.75000            0.710825            0.709675         0.000116263             1.00445            0.341732            -5.18501           0.0765271             5.19682
7.80000            0.453407            0.889534        -0.000581423            0.998424            0.478225            -5.16806           0.0738775             5.19066
7.85000            0.151491            0.981892         -0.00127920            0.993510            0.614380            -5.14746           0.0711944             5.18448
7.90000           -0.165466            0.976282         -0.00188176            0.990207            0.750101            -5.12321           0.0685664             5.17829
7.95000           -0.465711            0.872324         -0.00230331            0.988858            0.885288            -5.09533           0.0660725             5.17208
8.00000           -0.718840            0.680133         -0.00248106            0.989605             1.01984            -5.06381           0.0637696             5.16588
8.05000           -0.899437            0.419281         -0.00238558            0.992366             1.15367            -5.02866           0.0616836             5.15967
8.10000           -0.990023            0.116406         -0.00202566            0.996846             1.28667            -4.98990           0.0598046             5.15347
8.15000           -0.982823           -0.198046         -0.00144660             1.00258             1.41873            -4.94755           0.0580897             5.14727
8.20000           -0.880150           -0.493355        -0.000722735             1.00899             1.54978            -4.90161           0.0564696             5.14109
8.25000           -0.693539           -0.741726         5.39426E-05             1.01546             1.67969            -4.85211           0.0548595             5.13492
8.30000           -0.441996           -0.920784         0.000786619             1.02137             1.80839            -4.79908           0.0531712             5.12877
8.35000           -0.149748            -1.01522          0.00138584             1.02621             1.93575            -4.74253           0.0513240             5.12264
8.40000            0.156132            -1.01763          0.00177963             1.02954             2.06170            -4.68251           0.0492543             5.11653
8.45000            0.448024           -0.928653          0.00192085             1.03108             2.18613            -4.61903           0.0469217             5.11046
8.50000            0.699868           -0.756655          0.00179177             1.03070             2.30894            -4.55214           0.0443134             5.10442
8.55000            0.889060           -0.516955          0.00140575             1.02843             2.43004            -4.48187           0.0414455             5.09843
8.60000            0.998139           -0.230729         0.000806372             1.02446             2.54933            -4.40826           0.0383616             5.09248
8.65000             1.01625           0.0764502         6.37758E-05             1.01912             2.66672            -4.33136           0.0351298             5.08658
8.70000            0.940326            0.376465        -0.000731749             1.01289             2.78210            -4.25121           0.0318357             5.08074
8.75000            0.775828            0.640909         -0.00147900             1.00632             2.89539            -4.16786           0.0285747             5.07496
8.80000            0.536868            0.843704         -0.00207762             1.00003             3.00649            -4.08137           0.0254400             5.06924
8.85000            0.245457            0.963885         -0.00244150            0.994650             3.11532            -3.99178           0.0225111             5.06360
8.90000          -0.0702807            0.988210         -0.00251196            0.990709             3.22178            -3.89916           0.0198410             5.05803
8.95000           -0.378892            0.913128         -0.00226840            0.988619             3.32578            -3.80356           0.0174474             5.05255
9.00000           -0.649129            0.745624         -0.00173369            0.988598             3.42724            -3.70506           0.0153075             5.04714
9.05000           -0.853662            0.502632        -0.000972433            0.990646             3.52606            -3.60371           0.0133607             5.04183
9.10000           -0.972327            0.209028        -8.20188E-05            0.994541             3.62217            -3.49959           0.0115167             5.03660
9.15000           -0.994299           -0.105435         0.000822076            0.999874             3.71549            -3.39276          0.00966958             5.03148
9.20000           -0.918916           -0.409664          0.00162344             1.00610             3.80592            -3.28330          0.00771385             5.02645
9.25000           -0.755162           -0.674601          0.00222100             1.01260             3.89340            -3.17130          0.00555916             5.02152
9.30000           -0.520124           -0.875983          0.00254178             1.01876             3.97784            -3.05682          0.00314191             5.01671
9.35000           -0.236830           -0.996256          0.00254864             1.02402             4.05917            -2.93995         0.000432089             5.01200
9.40000           0.0681338            -1.02565          0.00224302             1.02791             4.13732            -2.82077         -0.00256453             5.00742
9.45000            0.366994           -0.962503          0.00166326             1.03010             4.21222            -2.69938         -0.00580825             5.00295
9.50000            0.632968           -0.813061         0.000879457             1.03040             4.28380            -2.57587         -0.00923051             4.99861
9.55000            0.842237           -0.590794        -1.43299E-05             1.02879             4.35199            -2.45031          -0.0127412             4.99440
9.60000            0.975692           -0.315393        -0.000909738             1.02540             4.41674            -2.32282          -0.0162380             4.99033
9.65000             1.02047          -0.0113897         -0.00169527             1.02053             4.47798            -2.19348          -0.0196165             4.98639
9.70000            0.971194            0.293580         -0.00226845             1.01460             4.53565            -2.06240          -0.0227815             4.98259
9.75000            0.830888            0.570928         -0.00254823             1.00814             4.58971            -1.92967          -0.0256588             4.97893
9.80000            0.611250            0.793637         -0.00248657             1.00174             4.64010            -1.79540          -0.0282053             4.97541
9.85000            0.332180            0.939013         -0.00207741            0.996039             4.68676            -1.65969          -0.0304169             4.97204
9.90000           0.0203027            0.991380         -0.00136101            0.991588             4.72967            -1.52264          -0.0323325             4.96883
9.95000           -0.293545            0.944275        -0.000421773            0.988850             4.76877            -1.38437          -0.0340313             4.96576
10.0000           -0.577664            0.801663         0.000621527            0.988109             4.80402            -1.24499          -0.0356232             4.96285
10.0500           -0.803219            0.577779          0.00163212            0.989440             4.83540            -1.10460          -0.0372333             4.96011
10.1000           -0.947684            0.295525          0.00247568            0.992697             4.86287           -0.963317          -0.0389834             4.95752
10.1500           -0.997393          -0.0163412          0.00304061            0.997532             4.88640           -0.821254          -0.0409728             4.95510
10.2000           -0.948773           -0.326678          0.00325418             1.00344             4.90596           -0.678525          -0.0432641             4.95285
10.2500           -0.808205           -0.605454          0.00309162             1.00984             4.92154           -0.535244          -0.0458752             4.95078
10.3000           -0.590737           -0.826737          0.00257749             1.01611             4.93312           -0.391529          -0.0487784             4.94887
10.3500           -0.318050           -0.970886          0.00178015             1.02165             4.94068           -0.247495          -0.0519061             4.94715
10.4000          -0.0160770            -1.02586         0.000801289             1.02599             4.94422           -0.103259          -0.0551606             4.94560
10.4500            0.287404           -0.987769        -0.000237163             1.02873             4.94372           0.0410614          -0.0584267             4.94423
10.5000            0.565040           -0.860759         -0.00120719             1.02965             4.93918            0.185348          -0.0615845             4.94304
10.5500            0.791953           -0.656477         -0.00198849             1.02867             4.93061            0.329483          -0.0645224             4.94202
10.6000            0.947555           -0.393116         -0.00248125             1.02587             4.91800            0.473349          -0.0671487             4.94118
10.6500             1.01715          -0.0941248         -0.00261727             1.02150             4.90137            0.616827          -0.0694018             4.94052
10.7000            0.993253            0.213445         -0.00236865             1.01593             4.88074            0.759801          -0.0712579             4.94004
10.7500            0.876610            0.500991         -0.00175342             1.00967             4.85610            0.902153          -0.0727357             4.93973
10.8000            0.676634            0.740796        -0.000836598             1.00330             4.82749             1.04377          -0.0738975             4.93959
10.8500            0.411159            0.908737         0.000274316            0.997424             4.79493             1.18452          -0.0748439             4.93964
10.9000            0.105223            0.987028          0.00144038            0.992622             4.75844             1.32431          -0.0757034             4.93987
10.9500           -0.211163            0.966583          0.00250849            0.989383             4.71806             1.46302          -0.0766165             4.94028
11.0000           -0.506177            0.848528          0.00333308            0.988041             4.67381             1.60052          -0.0777151             4.94087
11.0500           -0.749853            0.644438          0.00379856            0.988734             4.62574             1.73672          -0.0791018             4.94165
11.1000           -0.917663            0.375121          0.00383801            0.991380             4.57389             1.87150          -0.0808338             4.94262
11.1500           -0.993359           0.0680953          0.00344395            0.995696             4.51829             2.00475          -0.0829125             4.94377
11.2000           -0.970597           -0.245754          0.00266901             1.00123             4.45901             2.13636          -0.0852844             4.94511
11.2500           -0.853165           -0.535722          0.00161692             1.00742             4.39609             2.26622          -0.0878495             4.94662
11.3000           -0.653987           -0.774468         0.000426246             1.01366             4.32959             2.39424          -0.0904769             4.94832
11.3500           -0.393250           -0.940446        -0.000749276             1.01935             4.25955             2.52031          -0.0930230             4.95019
11.4000          -0.0960781            -1.01947         -0.00176058             1.02399             4.18606             2.64433          -0.0953500             4.95224
11.4500            0.209915            -1.00548         -0.00248061             1.02716             4.10916             2.76620          -0.0973417             4.95444
11.5000            0.496957           -0.900566         -0.00281794             1.02859             4.02892             2.88582          -0.0989158             4.95681
11.5500            0.739256           -0.714551         -0.00272603             1.02815             3.94543             3.00311           -0.100032             4.95934
11.6000            0.914888           -0.464124         -0.00220815             1.02588             3.85874             3.11797           -0.100697             4.96202
11.6500             1.00747           -0.171614         -0.00131789             1.02199             3.76893             3.23030           -0.100963             4.96486
11.7000             1.00759            0.136584        -0.000155146             1.01680             3.67608             3.34004           -0.100925             4.96786
11.7500            0.913840            0.431977          0.00114274             1.01080             3.58028             3.44708           -0.100711             4.97101
11.8000            0.733492            0.686331          0.00241484             1.00452             3.48159             3.55136           -0.100470             4.97431
11.8500            0.482380            0.874336          0.00349512            0.998582             3.38012             3.65278           -0.100356             4.97776
11.9000            0.183945            0.976374          0.00423432            0.993559             3.27594             3.75129           -0.100502             4.98137
11.9500           -0.132762            0.981009          0.00452232            0.989962             3.16915             3.84680           -0.101007             4.98514
12.0000           -0.436030            0.886747          0.00430714            0.988160             3.05983             3.93925           -0.101914             4.98905
12.0500           -0.695080            0.702612          0.00360613            0.988338             2.94808             4.02856           -0.103201             4.99311
12.1000           -0.883719            0.447287          0.00250607            0.990470             2.83399             4.11468           -0.104784             4.99731
12.1500           -0.983412            0.146896          0.00115132            0.994323             2.71766             4.19755           -0.106526             5.00165
12.2000           -0.985239           -0.168180        -0.000277828            0.999490             2.59919             4.27711           -0.108258             5.00611
12.2500           -0.890481           -0.466852         -0.00159198             1.00544             2.47867             4.35330           -0.109806             5.01070
12.3000           -0.709915           -0.720635         -0.00261928             1.01158             2.35621             4.42608           -0.111013             5.01540
12.3500           -0.462130           -0.906306         -0.00322752             1.01733             2.23191             4.49539           -0.111759             5.02020
12.4000           -0.171289            -1.00770         -0.00333905             1.02216             2.10586             4.56120           -0.111978             5.02511
12.4500            0.135320            -1.01665         -0.00293778             1.02562             1.97818             4.62346           -0.111659             5.03012
12.5000            0.429674           -0.933265         -0.00206903             1.02743             1.84896             4.68214           -0.110849             5.03521
12.5500            0.685215           -0.765552        -0.000833311             1.02742             1.71832             4.73719           -0.109644             5.04040
12.6000            0.878835           -0.528676         0.000624697             1.02560             1.58634             4.78860           -0.108181             5.04568
12.6500            0.992611           -0.243813          0.00213102             1.02212             1.45315             4.83633           -0.106624             5.05105
12.7000             1.01530           0.0633624          0.00350040             1.01729             1.31885             4.88035           -0.105142             5.05650
12.7500            0.943541            0.364567          0.00455658             1.01153             1.18354             4.92065           -0.103898             5.06205
12.8000            0.782541            0.631198          0.00515383             1.00539             1.04733             4.95720           -0.103023             5.06768
12.8500            0.546220            0.836956          0.00519750            0.999439            0.910327             4.99000           -0.102600             5.07339
12.9000            0.256432            0.960622          0.00466084            0.994270            0.772635             5.01902           -0.102650             5.07918
12.9500          -0.0588068            0.988652          0.00359430            0.990406            0.634361             5.04426           -0.103119             5.08504
13.0000           -0.368069            0.917145          0.00212403            0.988248            0.495610             5.06572           -0.103889             5.09097
13.0500           -0.640007            0.752710         0.000437714            0.988018            0.356489             5.08339           -0.104782             5.09695
13.1000           -0.847047            0.511943         -0.00124122            0.989736            0.217102             5.09727           -0.105591             5.10298
13.1500           -0.968647            0.219497         -0.00268662            0.993209           0.0775532             5.10736           -0.106110             5.10905
13.2000           -0.993536          -0.0949247         -0.00370344            0.998067          -0.0620526             5.11368           -0.106161             5.11516
13.2500           -0.920624           -0.400079         -0.00415569             1.00381           -0.201613             5.11622           -0.105626             5.12128
13.3000           -0.758580           -0.666592         -0.00398377             1.00985           -0.341025             5.11501           -0.104454             5.12743
13.3500           -0.524355           -0.869786         -0.00320951             1.01562           -0.480187             5.11005           -0.102674             5.13358
